Date,Store_Id,Item,Forecast,Product,Size,Forecast_Generated,Days_In_Future,Std_Dev,Lower_Bound,Upper_Bound
2025-08-01,104.0,3913116856.0,0.7322749039639598,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,24,0.16110047887207116,0.4165179653747003,1.0480318425532191
2025-08-02,104.0,3913116856.0,0.6036834522137005,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,25,0.1358287767480826,0.33745904978745855,0.8699078546399424
2025-08-03,104.0,3913116856.0,0.5880805765512275,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,26,0.13525853260678233,0.3229738526419341,0.8531873004605208
2025-08-04,104.0,3913116856.0,0.6774978165843052,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,27,0.15921198689731172,0.3654423222655742,0.9895533109030361
2025-08-05,104.0,3913116856.0,0.5602859066113763,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,28,0.13446861758673034,0.29672741614138487,0.8238443970813678
2025-08-06,104.0,3913116856.0,0.702752641115249,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,29,0.172174397073236,0.3652908228517065,1.0402144593787916
2025-08-07,104.0,3913116856.0,0.7083722721595705,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,30,0.17709306803989264,0.36126985880138096,1.0554746855177601
2025-07-09,104.0,3913116891.0,0.6130137364417965,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,1,0.06436644232638863,0.48685550948207473,0.7391719634015181
2025-07-10,104.0,3913116891.0,0.6019540690597058,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,2,0.06621494759656764,0.47217277177043326,0.7317353663489784
2025-07-11,104.0,3913116891.0,0.5330561872106986,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,3,0.06130146152923034,0.4129053226134071,0.65320705180799
2025-07-12,104.0,3913116891.0,0.5206655125698637,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,4,0.06247986150838365,0.39820498401343174,0.6431260411262957
2025-07-13,104.0,3913116891.0,0.5385176910673047,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,5,0.06731471138341309,0.40658085675581507,0.6704545253787944
2025-07-14,104.0,3913116891.0,0.531459169259902,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,6,0.06908969200378726,0.396043372932479,0.666874965587325
2025-07-15,104.0,3913116891.0,0.520668472835158,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,7,0.07029024383274635,0.3828995949229752,0.6584373507473409
2025-07-16,104.0,3913116891.0,0.5944235310413187,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,8,0.08321929434578464,0.4313137141235809,0.7575333479590566
2025-07-17,104.0,3913116891.0,0.562502637452256,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,9,0.08156288243057713,0.4026393878883249,0.7223658870161872
2025-07-18,104.0,3913116891.0,0.5928499578999599,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,10,0.08892749368499399,0.4185520702773716,0.7671478455225481
2025-07-19,104.0,3913116891.0,0.5393298918378273,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,11,0.08359613323486323,0.3754814706974954,0.7031783129781592
2025-07-20,104.0,3913116891.0,0.5503111180847001,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,12,0.08804977889355202,0.3777335514533382,0.722888684716062
2025-07-21,104.0,3913116891.0,0.451465537897949,BELLATORIA SAUS ITALIA PIZZA,18.27 OZ,2025-08-02 22:53:01.860201,13,0.07449181375316159,0.3054615829417523,0.5974694928541457
